run_prefix,run_id,benchmark,variant,metric,units,sample_index,total_avg,total_max,source_log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.117,0.117,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.027,0.069,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots CodeCache,ms,1,0.115,0.116,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.006,0.023,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.004,0.011,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.034,0.077,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,System: Java Threads,threads,1,15.0,16.0,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation,ms,1,0.0,0.0,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation,ms,2,0.0,0.0,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation (Collect Roots),ms,1,3.93,3.93,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation (Promote All),ms,1,505.049,505.049,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Mark End,ms,1,0.015,0.018,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Mark Start,ms,1,0.017,0.017,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Mark Start (Major),ms,1,0.015,0.015,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Relocate Start,ms,1,0.01,0.011,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Mark,ms,1,174.18,345.657,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Mark Free,ms,1,0.009,0.013,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Relocate,ms,1,56.407,112.738,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Reset Relocation Set,ms,1,0.026,0.051,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Select Relocation Set,ms,1,23.377,46.104,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Mark Follow,ms,1,172.8,343.976,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Mark Root Colored,ms,1,0.866,1.118,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.275,0.355,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Mark Roots,ms,1,1.378,1.679,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Relocate Remset FP,ms,1,54.825,109.644,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.569,0.633,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Roots CodeCache,ms,1,0.233,0.315,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Roots JavaThreads,ms,1,0.022,0.134,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Roots OopStorageSet,ms,1,0.042,0.142,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.253,0.46,run_single_sep_dyn_run42_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Contention: Mark Segment Reset Contention,ops/s,1,1.0,5.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Contention: Mark SeqNum Reset Contention,ops/s,1,2.0,8.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Major Collection: Major Collection,ms,1,1008.589,1008.589,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Allocation Rate,MB/s,1,131.0,524.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Defragment,ops/s,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Uncommit,MB/s,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Generation: Old Generation,ms,1,512.006,512.006,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Pause: Pause Mark End,ms,1,0.014,0.014,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Pause: Pause Relocate Start,ms,1,0.012,0.012,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Mark,ms,1,388.026,388.026,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Mark Free,ms,1,0.007,0.007,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Process Non-Strong,ms,1,112.091,112.091,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Relocate,ms,1,1.34,1.34,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Remap Roots,ms,1,10.134,10.134,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Reset Relocation Set,ms,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Select Relocation Set,ms,1,0.162,0.162,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Classes Purge,ms,1,0.273,0.273,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Classes Unlink,ms,1,0.744,0.744,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Mark Follow,ms,1,387.936,387.936,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Mark Root Colored,ms,1,0.02,0.077,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.012,0.026,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Mark Roots,ms,1,0.088,0.088,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent References Enqueue,ms,1,0.004,0.004,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent References Process,ms,1,110.846,110.846,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Remap Remembered,ms,1,9.517,9.575,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.042,0.086,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.125,0.155,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.047,0.066,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots CodeCache,ms,1,0.123,0.148,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.009,0.025,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.004,0.01,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.048,0.067,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,System: Java Threads,threads,1,14.0,14.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation,ms,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation,ms,2,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation (Collect Roots),ms,1,2.738,2.738,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation (Promote All),ms,1,493.764,493.764,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Mark End,ms,1,0.01,0.011,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Mark Start,ms,1,0.009,0.009,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Mark Start (Major),ms,1,0.013,0.013,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Relocate Start,ms,1,0.009,0.016,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Mark,ms,1,168.197,334.268,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Mark Free,ms,1,0.006,0.01,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Relocate,ms,1,56.296,112.544,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Reset Relocation Set,ms,1,0.024,0.047,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Select Relocation Set,ms,1,23.371,46.472,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Mark Follow,ms,1,166.915,332.758,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Mark Root Colored,ms,1,0.792,0.98,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.275,0.361,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Mark Roots,ms,1,1.279,1.508,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Relocate Remset FP,ms,1,54.38,108.755,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.518,0.563,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Roots CodeCache,ms,1,0.234,0.327,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Roots JavaThreads,ms,1,0.022,0.134,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Roots OopStorageSet,ms,1,0.078,0.136,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.224,0.376,run_single_sep_dyn_run43_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Contention: Mark Segment Reset Contention,ops/s,1,6.0,24.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Contention: Mark SeqNum Reset Contention,ops/s,1,2.0,8.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Major Collection: Major Collection,ms,1,1030.734,1030.734,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Allocation Rate,MB/s,1,131.0,522.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Defragment,ops/s,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Uncommit,MB/s,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Generation: Old Generation,ms,1,533.61,533.61,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Pause: Pause Mark End,ms,1,0.012,0.012,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Pause: Pause Relocate Start,ms,1,0.01,0.01,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Mark,ms,1,420.163,420.163,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Mark Free,ms,1,0.007,0.007,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Process Non-Strong,ms,1,101.475,101.475,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Relocate,ms,1,1.313,1.313,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Remap Roots,ms,1,10.048,10.048,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Reset Relocation Set,ms,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Phase: Concurrent Select Relocation Set,ms,1,0.112,0.112,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Classes Purge,ms,1,0.286,0.286,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Classes Unlink,ms,1,0.786,0.786,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Mark Follow,ms,1,419.991,419.991,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Mark Root Colored,ms,1,0.028,0.067,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.011,0.016,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Mark Roots,ms,1,0.169,0.169,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent References Enqueue,ms,1,0.003,0.003,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent References Process,ms,1,100.196,100.196,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Remap Remembered,ms,1,9.659,9.722,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.033,0.05,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.117,0.121,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.022,0.066,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots CodeCache,ms,1,0.115,0.12,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.005,0.016,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.006,0.01,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.048,0.092,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,System: Java Threads,threads,1,14.0,14.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation,ms,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation,ms,2,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation (Collect Roots),ms,1,3.518,3.518,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Generation: Young Generation (Promote All),ms,1,493.53,493.53,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Mark End,ms,1,0.01,0.01,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Mark Start,ms,1,0.012,0.012,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Mark Start (Major),ms,1,0.012,0.012,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Pause: Pause Relocate Start,ms,1,0.008,0.011,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Mark,ms,1,169.527,336.473,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Mark Free,ms,1,0.004,0.007,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Relocate,ms,1,55.942,111.863,run_single_sep_dyn_run44_local-20260529-160736-single.log
local-20260529-160736,local-20260529-160736-single,single,sep_dyn,Young Phase: Concurrent Reset Relocation Set,ms,1,0.024,0.048,run_single_sep_dyn_run44_local-20260529-160736-single.log
