run_prefix,run_id,benchmark,variant,timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,source_log
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067343809,631784,2955,2955,573440,Phase 2,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067344292,631784,2955,2955,573440,Phase 2,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067344771,631784,2955,2955,573440,Phase 2,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067345233,631784,2955,2955,573440,Phase 2,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067345701,631784,2955,2955,573440,Phase 2,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067346175,631784,2955,2955,491520,Phase 3.1,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067346661,684120,75934,75934,243712,Phase 3.4,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067347181,748208,24641,24641,81920,Phase 4,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067347657,732276,24641,24641,81920,Phase 4,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067348131,732276,24641,24641,81920,Phase 4,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067348601,732276,24641,24641,81920,Phase 4,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067349078,732276,24641,24641,0,Phase 4,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067349539,,0,0,0,Phase 4,monitor_multi_none_run21_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067517813,17264,2523,2523,120832,,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067518478,160248,2958,2958,579584,Phase 2,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067518981,627260,2958,2958,579584,Phase 2,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067519461,627260,2958,2958,579584,Phase 2,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067519937,627260,2958,2958,579584,Phase 2,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067520414,627260,2958,2958,579584,Phase 2,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067520894,627260,2958,2958,579584,Phase 2,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067521373,627260,2958,2958,491520,Phase 3.1,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067521866,681188,61480,61480,163840,Phase 3.5,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067522407,735664,21918,21918,81920,Phase 4,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067522886,727400,21918,21918,81920,Phase 4,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067523356,727400,21918,21918,81920,Phase 4,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067523826,727400,21918,21918,81920,Phase 4,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067524291,727400,21918,21918,0,Phase 4,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067524753,,0,0,0,Phase 4,monitor_multi_none_run22_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067692962,17276,2515,2515,118784,,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067693677,156560,2943,2943,575488,Phase 2,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067694253,628680,2943,2943,575488,Phase 2,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067694763,628680,2943,2943,575488,Phase 2,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067695239,628680,2943,2943,575488,Phase 2,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067695732,628680,2943,2943,575488,Phase 2,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067696206,628680,2943,2943,575488,Phase 2,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067696664,628680,2943,2943,491520,Phase 3.1,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067697170,735400,67153,67153,79872,Phase 4,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067697736,720552,22635,22635,79872,Phase 4,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067698213,720552,22635,22635,79872,Phase 4,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067698690,720552,22635,22635,79872,Phase 4,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067699166,720552,22635,22635,79872,Phase 4,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067699634,720552,0,0,0,Phase 4,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067700079,,0,0,0,Phase 4,monitor_multi_none_run23_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067868115,17276,2541,2541,124928,,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067868807,160428,2956,2956,577536,Phase 2,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067869283,624372,2956,2956,577536,Phase 2,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067869765,624372,2956,2956,577536,Phase 2,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067870228,624372,2956,2956,577536,Phase 2,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067870710,624372,2956,2956,577536,Phase 2,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067871192,624372,2956,2956,577536,Phase 2,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067871656,624372,2956,2956,491520,Phase 3.1,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067872151,680244,59540,59540,161792,Phase 3.5,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067872702,740316,22398,22398,81920,Phase 4,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067873189,732216,22398,22398,81920,Phase 4,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067873669,732216,22398,22398,81920,Phase 4,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067874143,732216,22398,22398,81920,Phase 4,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067874621,732216,0,0,0,Phase 4,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780067875108,,0,0,0,Phase 4,monitor_multi_none_run24_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068043807,17272,2544,2544,122880,,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068044413,161408,2961,2961,579584,Phase 2,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068044917,627008,2961,2961,579584,Phase 2,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068045388,627008,2961,2961,579584,Phase 2,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068045849,627008,2961,2961,579584,Phase 2,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068046334,627008,2961,2961,579584,Phase 2,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068046815,627008,2961,2961,579584,Phase 2,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068047281,627008,2961,2961,491520,Phase 3.1,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068047788,679720,57586,57586,161792,Phase 3.5,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068048331,735264,22372,22372,81920,Phase 4,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068048808,726920,22372,22372,81920,Phase 4,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068049280,726920,22372,22372,81920,Phase 4,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068049754,726920,22372,22372,81920,Phase 4,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068050238,726920,0,0,0,Phase 4,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068050725,,0,0,0,Phase 4,monitor_multi_none_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068219485,17260,2528,2528,124928,,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068220188,165840,2967,2967,577536,Phase 2,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068220652,632932,2967,2967,577536,Phase 2,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068221132,632932,2967,2967,577536,Phase 2,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068221602,632932,2967,2967,577536,Phase 2,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068222072,632932,2967,2967,577536,Phase 2,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068222545,632932,2967,2967,577536,Phase 2,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068223038,632932,2967,2967,491520,Phase 3.1,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068223505,685736,75873,75873,215040,Phase 3.5,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068224059,739576,21703,21703,81920,Phase 4,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068224534,730464,21703,21703,81920,Phase 4,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068225014,730464,21703,21703,81920,Phase 4,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068225496,730464,21703,21703,81920,Phase 4,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068225971,730464,21703,21703,0,Phase 4,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068226425,,0,0,0,Phase 4,monitor_multi_none_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068394135,17248,2550,2550,126976,,monitor_multi_none_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068394779,175888,2969,2969,577536,Phase 2,monitor_multi_none_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068395271,634084,2969,2969,577536,Phase 2,monitor_multi_none_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068395747,634084,2969,2969,577536,Phase 2,monitor_multi_none_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,none,1780068396225,634084,2969,2969,577536,Phase 2,monitor_multi_none_run27_local-20260529-160736-multi.csv
